Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
US Grosseto FC,Robert Maah,24,France,Centre-Forward,CF,£90Th.,Excelsior Mouscron,Belgium,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/robert-maah/profil/spieler/85485
US Grosseto FC,Alessandro Pellicori,27,Italy,Centre-Forward,CF,£675Th.,Queens Park Rangers,England,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/alessandro-pellicori/profil/spieler/39682
US Grosseto FC,Agostino Garofalo,24,Italy,Left-Back,LB,£630Th.,Robur Siena,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/agostino-garofalo/profil/spieler/21981
US Grosseto FC,Andrea Gessa,29,Italy,Right Midfield,RM,£540Th.,Delfino Pescara 1936,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-gessa/profil/spieler/55811
US Grosseto FC,Salvatore Francesco Moring,20,Italy,Centre-Back,CB,£45Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/salvatore-francesco-moring/profil/spieler/89338
US Grosseto FC,Duccio Innocenti,33,Italy,Centre-Back,CB,£225Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/duccio-innocenti/profil/spieler/6164
US Grosseto FC,Andrea Capone,28,Italy,Attacking Midfield,AM,£630Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-capone/profil/spieler/20729
US Grosseto FC,Marco Carparelli,33,Italy,Second Striker,SS,£90Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-carparelli/profil/spieler/29603
US Grosseto FC,Natale Gonnella,33,Italy,Centre-Back,CB,£270Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/natale-gonnella/profil/spieler/19441
US Grosseto FC,Ciro Polito,30,Italy,Goalkeeper,GK,£900Th.,Calcio Catania,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ciro-polito/profil/spieler/22123
US Grosseto FC,Massimo Bonanni,27,Italy,Left Midfield,LM,£1.08m,UC Sampdoria,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/massimo-bonanni/profil/spieler/22188
US Grosseto FC,Flavio Lazzari,22,Italy,Attacking Midfield,AM,£360Th.,Udinese Calcio,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/flavio-lazzari/profil/spieler/33340
US Grosseto FC,Mariano Stendardo,26,Italy,Centre-Back,CB,£720Th.,Genoa CFC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/mariano-stendardo/profil/spieler/24331
US Grosseto FC,Michele Marconi,20,Italy,Centre-Forward,CF,£180Th.,Atalanta BC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/michele-marconi/profil/spieler/57299
US Triestina,Riccardo Allegretti,31,Italy,Central Midfield,CM,£720Th.,AS Bari,Italy,£270Th.,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/riccardo-allegretti/profil/spieler/17143
US Triestina,Davide Marchini,28,Italy,Right Midfield,RM,£720Th.,AS Livorno,Italy,£180Th.,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-marchini/profil/spieler/38596
US Triestina,Isah Eliakwu,23,Nigeria,Centre-Forward,CF,£540Th.,Gallipoli Calcio,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/isah-eliakwu/profil/spieler/18245
US Triestina,Filippo Antonelli Agomeri,30,Italy,Right Winger,RW,£900Th.,AS Bari,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/filippo-antonelli-agomeri/profil/spieler/22307
US Triestina,Davide Bariti,17,Italy,Right Winger,RW,-,Carrarese Calcio 1908,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-bariti/profil/spieler/120458
US Triestina,Amedeo Calliari,22,Italy,Central Midfield,CM,£158Th.,Chievo Verona,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/amedeo-calliari/profil/spieler/101873
US Triestina,Amedeo Calliari,21,Italy,Central Midfield,CM,-,AC Lumezzane,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/amedeo-calliari/profil/spieler/101873
US Triestina,Paolo De Cristofaro,22,Italy,Central Midfield,CM,£90Th.,Sangiovannese 1927,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/paolo-de-cristofaro/profil/spieler/61801
US Triestina,Andrea Riva,21,Italy,defence,defence,-,AC Pro Sesto,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-riva/profil/spieler/86487
US Triestina,Ettore Marchi,23,Italy,Centre-Forward,CF,-,Calcio Portogruaro-Summaga,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ettore-marchi/profil/spieler/140084
US Triestina,Lorenzo Farinelli,21,Italy,Goalkeeper,GK,£45Th.,AC Sangiustese,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-farinelli/profil/spieler/104206
US Triestina,Andrea Milani,28,Italy,Right-Back,RB,£270Th.,AC Ancona,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-milani/profil/spieler/38598
US Triestina,Ildefons Lima,29,Andorra,Centre-Back,CB,£180Th.,AC Bellinzona,Switzerland,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ildefons-lima/profil/spieler/38604
US Triestina,Martin Petras,29,Slovakia,Right-Back,RB,£495Th.,AC Cesena,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/martin-petras/profil/spieler/9764
US Triestina,Mauro Minelli,28,Italy,Centre-Back,CB,£585Th.,US Sassuolo,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/mauro-minelli/profil/spieler/21693
US Triestina,Matteo Ardemagni,22,Italy,Centre-Forward,CF,£270Th.,AS Cittadella,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/matteo-ardemagni/profil/spieler/85603
US Triestina,Giorgio Gorgone,32,Italy,Right Midfield,RM,£405Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giorgio-gorgone/profil/spieler/22274
US Triestina,Pablo Granoche,25,Uruguay,Centre-Forward,CF,£2.48m,Chievo Verona,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/pablo-granoche/profil/spieler/61803
US Triestina,Erminio Rullo,25,Italy,Left-Back,LB,£810Th.,SSC Napoli,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/erminio-rullo/profil/spieler/6444
US Triestina,Fabrizio Cacciatore,22,Italy,Right-Back,RB,£450Th.,UC Sampdoria,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-cacciatore/profil/spieler/85605
US Triestina,Michael Cia,20,Italy,Central Midfield,CM,£315Th.,Atalanta BC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/michael-cia/profil/spieler/85606
AS Cittadella,Manuel Iori,27,Italy,Defensive Midfield,DM,£1.35m,Chievo Verona,Italy,£360Th.,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/manuel-iori/profil/spieler/82684
AS Cittadella,Mattia De Checchi,22,Italy,Centre-Back,CB,£45Th.,Calcio Montebelluna 1909,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/mattia-de-checchi/profil/spieler/82678
AS Cittadella,Andrea Turato,35,Italy,Right-Back,RB,£90Th.,Feralpisalò,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-turato/profil/spieler/21843
AS Cittadella,José Luis Colman Castro,23,Paraguay,Centre-Back,CB,£45Th.,Alghero 1945,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/jose-luis-colman-castro/profil/spieler/82677
AS Cittadella,Paolo Rossi,26,Italy,Centre-Forward,CF,£45Th.,AC Reggiana 1919,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/paolo-rossi/profil/spieler/82691
AS Cittadella,Andrea Gusella,18,Italy,Central Midfield,CM,-,Padova Primavera,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-gusella/profil/spieler/134399
AS Cittadella,Enrico Antoniol,20,Italy,midfield,midfield,-,,Unknown,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/enrico-antoniol/profil/spieler/444231
AS Cittadella,Fabio Giordano,25,Italy,Defensive Midfield,DM,-,Ravenna Calcio,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/fabio-giordano/profil/spieler/22326
AS Cittadella,Luca Riberto,27,Italy,attack,attack,£45Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/luca-riberto/profil/spieler/82690
AS Cittadella,Antonino Bonvissuto,23,Italy,Centre-Forward,CF,£360Th.,AS Bari,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/antonino-bonvissuto/profil/spieler/85511
AS Cittadella,Luca Di Matteo,21,Italy,Left-Back,LB,£90Th.,US Palermo,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/luca-di-matteo/profil/spieler/68862
AS Cittadella,Jonathan Rossini,20,Switzerland,Centre-Back,CB,£135Th.,UC Sampdoria,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/jonathan-rossini/profil/spieler/54916
AS Cittadella,Marco Carparelli,33,Italy,Second Striker,SS,£90Th.,US Grosseto FC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-carparelli/profil/spieler/29603
AS Cittadella,Ivan Castiglia,21,Italy,Central Midfield,CM,£360Th.,Reggina Calcio,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ivan-castiglia/profil/spieler/39519
AS Cittadella,Federico Gerardi,21,Italy,Centre-Forward,CF,£225Th.,Udinese Calcio,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/federico-gerardi/profil/spieler/44368
FC Crotone,Elia Legati,24,Italy,Centre-Back,CB,£540Th.,AC Milan,Italy,£360Th.,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/elia-legati/profil/spieler/77970
FC Crotone,Simone Basso,26,Italy,Right Winger,RW,-,Frosinone Calcio,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/simone-basso/profil/spieler/85022
FC Crotone,Giuseppe Figliomeni,22,Italy,Centre-Back,CB,-,AC Arezzo,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-figliomeni/profil/spieler/85043
FC Crotone,Olivier N’Siabamfumu,23,France,Centre-Back,CB,£225Th.,Carrarese Calcio 1908,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/olivier-n-rsquo-siabamfumu/profil/spieler/41750
FC Crotone,Caetano Calil,25,Brazil,Centre-Forward,CF,£45Th.,Frosinone Calcio,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/caetano-calil/profil/spieler/56723
FC Crotone,Gabriele Pacciardi,26,Italy,Defensive Midfield,DM,-,Benevento Calcio,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/gabriele-pacciardi/profil/spieler/85072
FC Crotone,Andrea Leuzzi,19,Italy,Goalkeeper,GK,-,Virtus Castelfranco,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-leuzzi/profil/spieler/134409
FC Crotone,Stefano Vallone,22,Italy,Central Midfield,CM,£45Th.,AS Roccella 1935,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/stefano-vallone/profil/spieler/69453
FC Crotone,Valerio Senatore,21,Italy,Goalkeeper,GK,-,US Vibonese,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/valerio-senatore/profil/spieler/336453
FC Crotone,Nello Russo,28,Italy,Centre-Forward,CF,£180Th.,AC Monza Brianza,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/nello-russo/profil/spieler/29596
FC Crotone,Roberto Bischeri,28,Italy,Left Winger,LW,£90Th.,Carrarese Calcio 1908,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/roberto-bischeri/profil/spieler/40628
FC Crotone,Luigi Serra,20,Italy,Right Midfield,RM,-,FC Sambiase Calcio,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/luigi-serra/profil/spieler/124920
FC Crotone,Márk Orosz,19,Hungary,Left Winger,LW,£45Th.,AC Arezzo,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/mark-orosz/profil/spieler/24308
FC Crotone,Luca Paponetti,24,Italy,Centre-Forward,CF,-,Aurora Pro Patria,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/luca-paponetti/profil/spieler/22284
FC Crotone,Claudio Cafiero,19,Italy,Centre-Back,CB,-,Roma Primavera,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/claudio-cafiero/profil/spieler/55767
FC Crotone,Marcus Diniz,21,Brazil,Centre-Back,CB,-,AC Milan,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marcus-diniz/profil/spieler/56621
FC Crotone,Vittorio Triarico,20,Italy,Right Midfield,RM,£45Th.,US Lecce,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/vittorio-triarico/profil/spieler/56685
FC Crotone,Davide Carcuro,22,Italy,Central Midfield,CM,-,ACF Fiorentina,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-carcuro/profil/spieler/57638
Calcio Padova,Guerrino Gasparello,30,Italy,Centre-Forward,CF,-,San Marino,Italy,£225Th.,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/guerrino-gasparello/profil/spieler/85858
Calcio Padova,Alex Pederzoli,25,Italy,Defensive Midfield,DM,-,Gallipoli Calcio,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/alex-pederzoli/profil/spieler/85015
Calcio Padova,Davide Bianchi,22,Italy,Left-Back,LB,-,Calcio Portogruaro-Summaga,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-bianchi/profil/spieler/85007
Calcio Padova,Fabio Di Venanzio,34,Italy,Left-Back,LB,-,SSD Centobuchi,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/fabio-di-venanzio/profil/spieler/22107
Calcio Padova,Marc Lewandowski,20,France,attack,attack,-,Città di Siracusa,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marc-lewandowski/profil/spieler/85011
Calcio Padova,Andrea Raimondi,19,Italy,Second Striker,SS,-,Sangiovannese 1927,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-raimondi/profil/spieler/85017
Calcio Padova,Federico Gabrieli,20,Italy,defence,defence,£45Th.,AC Giacomense,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/federico-gabrieli/profil/spieler/61746
Calcio Padova,Giacomo Fantin,20,Italy,Goalkeeper,GK,-,AC Sambonifacese,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giacomo-fantin/profil/spieler/150423
Calcio Padova,Ciro Aliberti,20,Italy,Centre-Back,CB,-,Itala San Marco Gradisca,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ciro-aliberti/profil/spieler/150421
Calcio Padova,Federico Crovari,34,Italy,Defensive Midfield,DM,£63Th.,,Retired,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/federico-crovari/profil/spieler/22192
Calcio Padova,Federico Lazzarini,21,Italy,defence,defence,-,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/federico-lazzarini/profil/spieler/85859
Calcio Padova,Gianluca Falsini,33,Italy,Left-Back,LB,£270Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/gianluca-falsini/profil/spieler/6063
Calcio Padova,Mario Donadoni,29,Italy,Centre-Back,CB,£180Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/mario-donadoni/profil/spieler/30634
Calcio Padova,Andrea Gentile,29,Italy,Central Midfield,CM,£540Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-gentile/profil/spieler/19220
Calcio Padova,Roberto Muzzi,37,Italy,Centre-Forward,CF,£450Th.,,Retired,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/roberto-muzzi/profil/spieler/5900
Calcio Padova,Eder Baù,27,Italy,Right Winger,RW,£180Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/eder-bau/profil/spieler/21903
Calcio Padova,César,30,Brazil,Centre-Back,CB,£1.17m,Chievo Verona,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/cesar/profil/spieler/15977
Calcio Padova,Bogdan Patrascu,30,Romania,Defensive Midfield,DM,£540Th.,Piacenza FC,Italy,"End of loanJul 1, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/bogdan-patrascu/profil/spieler/21799
Calcio Padova,Davide Facchin,22,Italy,Goalkeeper,GK,£90Th.,AC Milan,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-facchin/profil/spieler/45570
Calcio Padova,Francesco Carbone,29,Italy,Right-Back,RB,£225Th.,US Avellino,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/francesco-carbone/profil/spieler/7106
Calcio Padova,Alberto Filippini,22,Italy,Attacking Midfield,AM,-,Atalanta BC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/alberto-filippini/profil/spieler/85009
Vicenza Calcio,Piermario Morosini,22,Italy,Central Midfield,CM,£900Th.,Udinese Calcio,Italy,£1.35m,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/piermario-morosini/profil/spieler/35864
Vicenza Calcio,Nicolás Gorobsov,19,Argentina,Central Midfield,CM,£225Th.,Torino FC,Italy,£720Th.,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/nicolas-gorobsov/profil/spieler/75611
Vicenza Calcio,Cristian Raimondi,28,Italy,Right Midfield,RM,£720Th.,AS Livorno,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/cristian-raimondi/profil/spieler/22249
Vicenza Calcio,Valerio Foglio,24,Italy,Left-Back,LB,£270Th.,UC AlbinoLeffe,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/valerio-foglio/profil/spieler/22196
Vicenza Calcio,Pasquale Maiorino,20,Italy,Attacking Midfield,AM,£90Th.,Calcio Lecco 1912,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/pasquale-maiorino/profil/spieler/101345
Vicenza Calcio,Ibrahim Maaroufi,20,Morocco,Defensive Midfield,DM,£90Th.,AC Bellinzona,Switzerland,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ibrahim-maaroufi/profil/spieler/45279
Vicenza Calcio,Giacomo Di Donato,21,Italy,Right-Back,RB,-,Valenzana Mado SSD,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giacomo-di-donato/profil/spieler/150461
Vicenza Calcio,Marco Zentil,19,Italy,Centre-Back,CB,-,AC Rodengo Saiano,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-zentil/profil/spieler/146951
Vicenza Calcio,Giacomo Tulli,21,Italy,Left Winger,LW,-,Rimini FC,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giacomo-tulli/profil/spieler/106136
Vicenza Calcio,Andrea Tecchio,22,Italy,defence,defence,£45Th.,AC Sambonifacese,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-tecchio/profil/spieler/61768
Vicenza Calcio,Matteo Serafini,31,Italy,Centre-Forward,CF,£360Th.,Aurora Pro Patria,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/matteo-serafini/profil/spieler/21698
Vicenza Calcio,Nicola Spironelli,21,Italy,Goalkeeper,GK,-,AC Giacomense,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/nicola-spironelli/profil/spieler/146945
Vicenza Calcio,Nicola Dal Bosco,22,Italy,Centre-Forward,CF,-,AC Rodengo Saiano,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/nicola-dal-bosco/profil/spieler/61772
Vicenza Calcio,Simone Calori,28,Italy,Centre-Back,CB,£180Th.,Taranto FC 1927,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/simone-calori/profil/spieler/57365
Vicenza Calcio,Giacomo Pozzer,20,Italy,Goalkeeper,GK,£45Th.,Pordenone Calcio,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giacomo-pozzer/profil/spieler/61756
Vicenza Calcio,Julián Magallanes,23,Argentina,Central Midfield,CM,£90Th.,Taranto FC 1927,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/julian-magallanes/profil/spieler/101344
Vicenza Calcio,Giovanni Passiglia,27,Italy,Defensive Midfield,DM,£270Th.,Aurora Pro Patria,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/giovanni-passiglia/profil/spieler/6812
Vicenza Calcio,Stefano Pietribiasi,24,Italy,Centre-Forward,CF,-,AC Sambonifacese,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/stefano-pietribiasi/profil/spieler/99543
Vicenza Calcio,Oussama Essabr,20,Morocco,Centre-Forward,CF,£90Th.,Juventus FC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/oussama-essabr/profil/spieler/50198
Vicenza Calcio,Sasa Bjelanovic,30,Croatia,Centre-Forward,CF,£1.08m,Torino FC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/sasa-bjelanovic/profil/spieler/22187
Vicenza Calcio,Fernando Forestieri,19,Italy,Second Striker,SS,£1.17m,Genoa CFC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/fernando-forestieri/profil/spieler/44948
Vicenza Calcio,Ibrahim Maaroufi,20,Morocco,Defensive Midfield,DM,£225Th.,FC Internazionale,Italy,"End of loanJun 1, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/ibrahim-maaroufi/profil/spieler/45279
Vicenza Calcio,Duccio Innocenti,33,Italy,Centre-Back,CB,£225Th.,US Grosseto FC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/duccio-innocenti/profil/spieler/6164
Vicenza Calcio,Stefano Botta,22,Italy,Central Midfield,CM,£405Th.,Genoa CFC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/stefano-botta/profil/spieler/20188
Vicenza Calcio,Davide Bottone,23,Italy,Central Midfield,CM,£450Th.,Torino FC,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-bottone/profil/spieler/54999
Vicenza Calcio,Massimo Volta,22,Italy,Centre-Back,CB,£360Th.,UC Sampdoria,Italy,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/massimo-volta/profil/spieler/54921
Brescia Calcio,Emiliano Viviano,23,Italy,Goalkeeper,GK,£2.70m,FC Internazionale,Italy,£6.30m,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/emiliano-viviano/profil/spieler/24316
Brescia Calcio,Quinton Fortune,32,South Africa,Central Midfield,CM,£540Th.,Doncaster Rovers,England,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/quinton-fortune/profil/spieler/3541
Brescia Calcio,Maurizio Nassi,32,Italy,Centre-Forward,CF,£900Th.,AC Mantova 1911,Italy,free transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/maurizio-nassi/profil/spieler/82701
Brescia Calcio,Luis Alfageme,24,Argentina,Centre-Forward,CF,£90Th.,US Grosseto FC,Italy,£450,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/luis-alfageme/profil/spieler/43079
Brescia Calcio,Benjamin Owusu,19,Ghana,Left-Back,LB,-,Scafatese Calcio 1922,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/benjamin-owusu/profil/spieler/90915
Brescia Calcio,Andrea Dibelli,18,Italy,midfield,midfield,-,Feralpisalò,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-dibelli/profil/spieler/827025
Brescia Calcio,Marco Scioli,21,Italy,midfield,midfield,-,Feralpisalò,Italy,?,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-scioli/profil/spieler/827043
Brescia Calcio,Mauro Bonaccorsi,19,Italy,Centre-Back,CB,-,AC Mezzocorona,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/mauro-bonaccorsi/profil/spieler/76031
Brescia Calcio,Marco Gorzegno,28,Italy,Centre-Back,CB,£540Th.,US Sassuolo,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/marco-gorzegno/profil/spieler/22243
Brescia Calcio,Andrea Caroppo,19,Italy,Goalkeeper,GK,£45Th.,Olbia Calcio,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/andrea-caroppo/profil/spieler/88587
Brescia Calcio,Denis Maccan,25,Italy,Centre-Forward,CF,£45Th.,AS Andria BAT,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/denis-maccan/profil/spieler/23256
Brescia Calcio,Róbert Feczesin,23,Hungary,Centre-Forward,CF,£360Th.,Debreceni VSC,Hungary,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/robert-feczesin/profil/spieler/22662
Brescia Calcio,Davide Zoboli,27,Italy,Centre-Back,CB,£1.17m,Torino FC,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/davide-zoboli/profil/spieler/21702
Brescia Calcio,Adama Fofana,19,Cote d'Ivoire,Centre-Forward,CF,£90Th.,AC Isola Liri,Italy,loan transfer,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/adama-fofana/profil/spieler/43095
Brescia Calcio,Fabrizio Zambrella,23,Switzerland,Central Midfield,CM,£900Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-zambrella/profil/spieler/10060
Brescia Calcio,Abderrazzak Jadid,26,Morocco,Central Midfield,CM,£90Th.,,Without Club,-,Out,2009,s,serie-b,https://www.transfermarkt.co.uk/abderrazzak-jadid/profil/spieler/16896
Brescia Calcio,Daniel Szetela,22,United States,Central Midfield,CM,£180Th.,Racing Santander,Spain,"End of loanJun 30, 2009",Out,2009,s,serie-b,https://www.transfermarkt.co.uk/daniel-szetela/profil/spieler/26854
