Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Treviso FBC 1993,Walter Bressan,22,Italy,Goalkeeper,GK,-,FC Pavia 1911,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/walter-bressan/profil/spieler/38582
Treviso FBC 1993,Pasquale Foggia,20,Italy,Attacking Midfield,AM,-,FC Empoli,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/pasquale-foggia/profil/spieler/17175
Treviso FBC 1993,Domenico Doardo,28,Italy,Goalkeeper,GK,-,Hellas Verona,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/domenico-doardo/profil/spieler/21862
Treviso FBC 1993,Fabiano Ballarin,30,Italy,Left-Back,LB,-,AC Belluno 1905,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/fabiano-ballarin/profil/spieler/228805
Treviso FBC 1993,Giacomo Lorenzini,30,Italy,Centre-Forward,CF,-,AC Pisa 1909,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/giacomo-lorenzini/profil/spieler/104743
Treviso FBC 1993,Roberto Magnani,26,Italy,Right Midfield,RM,-,Vicenza Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/roberto-magnani/profil/spieler/229209
Treviso FBC 1993,Federico Marchetti,21,Italy,Goalkeeper,GK,-,Torino Calcio,Italy,"End of loanJun 30, 2004",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/federico-marchetti/profil/spieler/22318
Treviso FBC 1993,Gian Paolo Manighetti,34,Italy,Right-Back,RB,-,,Retired,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/gian-paolo-manighetti/profil/spieler/227673
Treviso FBC 1993,Vincenzo Chianese,27,Italy,Centre-Forward,CF,-,Como Calcio,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-chianese/profil/spieler/57793
Calcio Catania,Aboubacar Sankharé,25,France,Left-Back,LB,-,Fortuna Düsseldorf,Germany,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/aboubacar-sankhare/profil/spieler/8631
Calcio Catania,Davide Cordone,31,Italy,Central Midfield,CM,-,Genoa CFC,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-cordone/profil/spieler/21917
Calcio Catania,Gennaro Iezzo,30,Italy,Goalkeeper,GK,-,Cagliari Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/gennaro-iezzo/profil/spieler/20738
Calcio Catania,Mark Edusei,26,Ghana,Defensive Midfield,DM,-,Piacenza FC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mark-edusei/profil/spieler/21788
Calcio Catania,Davide Possanzini,27,Italy,Centre-Forward,CF,-,UC AlbinoLeffe,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-possanzini/profil/spieler/22248
Calcio Catania,Alberto Malusci,31,Italy,Sweeper,SW,-,RAEC Mons,Belgium,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alberto-malusci/profil/spieler/15538
Calcio Catania,Vincenzo Iacopino,26,Italy,Attacking Midfield,AM,-,AS Lucchese Libertas,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-iacopino/profil/spieler/27806
Calcio Catania,Alessandro Colasante,29,Italy,midfield,midfield,-,Genoa CFC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alessandro-colasante/profil/spieler/29606
Calcio Catania,Ignazio Panatteri,21,Italy,Centre-Forward,CF,-,,Unknown,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/ignazio-panatteri/profil/spieler/22089
Calcio Catania,Giovanni Martusciello,31,Italy,midfield,midfield,-,US Sambenedettese,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/giovanni-martusciello/profil/spieler/88163
Calcio Catania,Davide Falcioni,28,Italy,Goalkeeper,GK,-,SS Real Montecchio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-falcioni/profil/spieler/164738
Calcio Catania,Massimo Cicconi,33,Italy,attack,attack,-,ACF Fiorentina,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/massimo-cicconi/profil/spieler/154967
Calcio Catania,Domenico Di Dio,21,Italy,Goalkeeper,GK,-,AC Perugia,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/domenico-di-dio/profil/spieler/100134
Calcio Catania,Salvatore Tomaselli,18,Italy,midfield,midfield,-,US Castelnuovo Garfagnana,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/salvatore-tomaselli/profil/spieler/597730
Calcio Catania,Massimo Demartis,28,Italy,Centre-Back,CB,-,Ascoli Calcio 1898,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/massimo-demartis/profil/spieler/22315
Calcio Catania,Guglielmo Stendardo,23,Italy,Centre-Back,CB,-,AC Perugia,Italy,"End of loanJun 30, 2004",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/guglielmo-stendardo/profil/spieler/22093
Calcio Catania,Carlo Taldo,31,Italy,Centre-Forward,CF,-,Modena FC,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/carlo-taldo/profil/spieler/6051
Calcio Catania,Roberto Mirri,24,Italy,Centre-Back,CB,-,FC Empoli,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/roberto-mirri/profil/spieler/6013
Calcio Catania,Luca Castellazzi,27,Italy,Goalkeeper,GK,-,Brescia Calcio,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/luca-castellazzi/profil/spieler/6058
Piacenza FC,Dario Hübner,36,Italy,Centre-Forward,CF,-,Ancona Calcio,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/dario-hubner/profil/spieler/6397
Piacenza FC,Paolo Tramezzani,32,Italy,Left-Back,LB,-,Pro Patria Gallaratese GB,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/paolo-tramezzani/profil/spieler/6406
Piacenza FC,Marco Stella,22,Italy,midfield,midfield,-,Delfino Pescara 1936,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-stella/profil/spieler/21898
Piacenza FC,Gianluca Lamacchi,31,Italy,Centre-Back,CB,-,Como Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/gianluca-lamacchi/profil/spieler/22200
Piacenza FC,Vittorio Tosto,29,Italy,Left-Back,LB,-,SSC Napoli,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/vittorio-tosto/profil/spieler/22216
Piacenza FC,Eusebio Di Francesco,33,Italy,Central Midfield,CM,-,Ancona Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/eusebio-di-francesco/profil/spieler/22800
Piacenza FC,Ciro De Cesare,31,Italy,Second Striker,SS,-,US Palmese,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/ciro-de-cesare/profil/spieler/147617
Piacenza FC,Enzo Maresca,23,Italy,Central Midfield,CM,-,Juventus FC,Italy,"End of loanJul 1, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/enzo-maresca/profil/spieler/16651
Piacenza FC,Marco Comotto,19,Italy,Centre-Back,CB,-,AS Pizzighettone,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-comotto/profil/spieler/309064
Piacenza FC,Simone Paoletti,19,Italy,Goalkeeper,GK,-,Città di Isernia,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/simone-paoletti/profil/spieler/342750
Piacenza FC,Dario Marcolin,31,Italy,Defensive Midfield,DM,-,SSC Napoli,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/dario-marcolin/profil/spieler/3510
Piacenza FC,Maurizio Franzone,34,Italy,Goalkeeper,GK,-,,Retired,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/maurizio-franzone/profil/spieler/173733
Piacenza FC,Marcello Premoli,19,Italy,defence,defence,-,,Without Club,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marcello-premoli/profil/spieler/404318
Piacenza FC,Marco Marchionni,22,Italy,Right Midfield,RM,-,AC Parma,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-marchionni/profil/spieler/5873
Piacenza FC,Davide Baiocco,28,Italy,Defensive Midfield,DM,-,Juventus FC,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-baiocco/profil/spieler/5761
Piacenza FC,Mauro Óbolo,21,Argentina,Centre-Forward,CF,-,Club Atlético Vélez Sarsfield,Argentina,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mauro-obolo/profil/spieler/52074
Piacenza FC,Sandro Cois,30,Italy,Defensive Midfield,DM,-,UC Sampdoria,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/sandro-cois/profil/spieler/133980
Piacenza FC,Sergey Gurenko,30,Belarus,Right-Back,RB,-,AC Parma,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/sergey-gurenko/profil/spieler/9627
Piacenza FC,Claudio Ferrarese,24,Italy,Right Winger,RW,-,SSC Napoli,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/claudio-ferrarese/profil/spieler/28852
Piacenza FC,Alessandro Rinaldi,28,Italy,Right-Back,RB,-,Atalanta BC,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alessandro-rinaldi/profil/spieler/147455
Cagliari Calcio,Giorgio Lucenti,27,Italy,Right-Back,RB,-,Piacenza FC,Italy,£180Th.,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/giorgio-lucenti/profil/spieler/21792
Cagliari Calcio,Nelson Abeijón,29,Uruguay,Defensive Midfield,DM,-,Como Calcio,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/nelson-abeijon/profil/spieler/20725
Cagliari Calcio,Davide Carrus,24,Italy,Defensive Midfield,DM,-,Ancona Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-carrus/profil/spieler/21145
Cagliari Calcio,Paolo Mancini,32,Italy,Goalkeeper,GK,-,US Sambenedettese,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/paolo-mancini/profil/spieler/88174
Cagliari Calcio,Cristian Ranalli,24,Italy,attack,attack,-,AC Cesena,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/cristian-ranalli/profil/spieler/285828
Cagliari Calcio,Enea Dionisio,25,Italy,defence,defence,-,Varese FC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/enea-dionisio/profil/spieler/297500
Cagliari Calcio,Fabio Puggioni,20,Italy,midfield,midfield,-,Ragusa Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/fabio-puggioni/profil/spieler/585160
Cagliari Calcio,Emiliano Melis,24,Italy,Second Striker,SS,-,SEF Torres 1903,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/emiliano-melis/profil/spieler/223351
Cagliari Calcio,Mirko Cudini,29,Italy,Centre-Back,CB,-,Genoa CFC,Italy,,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mirko-cudini/profil/spieler/8551
Cagliari Calcio,Mauricio Pineda,27,Argentina,Left-Back,LB,-,Udinese Calcio,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mauricio-pineda/profil/spieler/106109
Cagliari Calcio,Roberto Guana,22,Italy,Central Midfield,CM,-,Brescia Calcio,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/roberto-guana/profil/spieler/5976
Cagliari Calcio,Moreno Longo,27,Italy,Right-Back,RB,-,Chievo Verona,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/moreno-longo/profil/spieler/5915
AS Livorno,Francesco Palmieri,27,Italy,Goalkeeper,GK,-,ACF Fiorentina,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/francesco-palmieri/profil/spieler/21152
AS Livorno,Marco Amelia,21,Italy,Goalkeeper,GK,-,US Lecce,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-amelia/profil/spieler/16810
AS Livorno,Alessio Mordagà,19,Italy,attack,attack,-,Comprensorio Normanno,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alessio-mordaga/profil/spieler/295647
AS Livorno,Patrizio Billio,29,Italy,Attacking Midfield,AM,-,ASD Sora Calcio 1907,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/patrizio-billio/profil/spieler/85469
AS Livorno,Michele Gelsi,34,Italy,Central Midfield,CM,-,AC Arezzo,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/michele-gelsi/profil/spieler/32118
AS Livorno,Alessandro Tulli,21,Italy,Centre-Forward,CF,-,US Salernitana,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alessandro-tulli/profil/spieler/21962
AS Livorno,Armando Perna,22,Italy,Centre-Back,CB,-,US Salernitana,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/armando-perna/profil/spieler/21188
AS Livorno,Davide Mezzanotti,32,Italy,Right-Back,RB,-,US Salernitana,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-mezzanotti/profil/spieler/21971
AS Livorno,Marco Negri,32,Italy,Centre-Forward,CF,-,,Without Club,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-negri/profil/spieler/139663
AS Livorno,Mario Bortolazzi,38,Italy,Defensive Midfield,DM,-,,Retired,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mario-bortolazzi/profil/spieler/223005
AS Livorno,Hugo,22,Nigeria,Centre-Forward,CF,-,AS Bari,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/hugo/profil/spieler/24546
AS Livorno,Gabriele Aldegani,27,Italy,Goalkeeper,GK,-,Milan AC,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/gabriele-aldegani/profil/spieler/28828
Genoa CFC,Claudiu Niculescu,27,Romania,Centre-Forward,CF,-,FC Dinamo,Romania,£288Th.,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/claudiu-niculescu/profil/spieler/26049
Genoa CFC,Adrian Mihalcea,27,Romania,Centre-Forward,CF,£540Th.,Hellas Verona,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/adrian-mihalcea/profil/spieler/21869
Genoa CFC,Imed Mhadhebi,27,Tunisia,Left Winger,LW,-,Club Sportif Sfaxien,Tunisia,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/imed-mhadhebi/profil/spieler/29431
Genoa CFC,Marco Malagò,24,Italy,Centre-Back,CB,-,Chievo Verona,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-malago/profil/spieler/7097
Genoa CFC,Francesco De Francesco,25,Italy,Second Striker,SS,-,Como Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/francesco-de-francesco/profil/spieler/226066
Genoa CFC,Stephen Makinwa,20,Nigeria,Centre-Forward,CF,-,Como Calcio,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/stephen-makinwa/profil/spieler/17146
Genoa CFC,Stefano Rossini,32,Italy,Left-Back,LB,-,Como Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/stefano-rossini/profil/spieler/30656
Genoa CFC,Vincenzo D'Isanto,22,Italy,Left Midfield,LM,-,US Pistoiese 1921,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-disanto/profil/spieler/21816
Genoa CFC,Andrea Ivaldi,19,Italy,Goalkeeper,GK,-,AC Cuneo 1905,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/andrea-ivaldi/profil/spieler/476933
Genoa CFC,Diego Colurcio,17,Italy,midfield,midfield,-,,Unknown,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/diego-colurcio/profil/spieler/296710
Genoa CFC,Armando Padula,17,Italy,defence,defence,-,,Unknown,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/armando-padula/profil/spieler/296714
Genoa CFC,Roberto Breda,33,Italy,midfield,midfield,-,US Salernitana,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/roberto-breda/profil/spieler/21978
Genoa CFC,Cristian Arrieta,23,Puerto Rico,Right-Back,RB,-,US Ivrea Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/cristian-arrieta/profil/spieler/42017
Genoa CFC,Davide Scantamburlo,24,Italy,Left-Back,LB,-,Vis Pesaro 1898,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/davide-scantamburlo/profil/spieler/84571
Genoa CFC,Raouf Bouzaiene,32,Tunisia,Right-Back,RB,-,Etoile Sportive du Sahel,Tunisia,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/raouf-bouzaiene/profil/spieler/138847
Genoa CFC,Andrea Basso,27,Italy,Right-Back,RB,-,Vis Pesaro 1898,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/andrea-basso/profil/spieler/104833
Genoa CFC,Mauro Bressan,32,Italy,Defensive Midfield,DM,-,Como Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mauro-bressan/profil/spieler/33326
Genoa CFC,Riccardo Taddei,22,Italy,Left Winger,LW,-,US Cremonese,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/riccardo-taddei/profil/spieler/30662
Genoa CFC,Damiano Moscardi,29,Italy,Right Midfield,RM,-,Vicenza Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/damiano-moscardi/profil/spieler/28872
Genoa CFC,Mario Cvitanovic,28,Croatia,Centre-Back,CB,-,SSC Napoli,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mario-cvitanovic/profil/spieler/24641
Genoa CFC,Pierluigi Brivio,34,Italy,Goalkeeper,GK,-,SSC Napoli,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/pierluigi-brivio/profil/spieler/22747
Genoa CFC,Simone Giacchetta,33,Italy,Centre-Back,CB,-,Reggina Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/simone-giacchetta/profil/spieler/16686
Genoa CFC,Armando Ruscelli,18,Italy,midfield,midfield,-,,Without Club,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/armando-ruscelli/profil/spieler/454131
Genoa CFC,Hassan Gabsi,29,Tunisia,Right Winger,RW,-,,Without Club,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/hassan-gabsi/profil/spieler/138851
Genoa CFC,Giuseppe Mascara,23,Italy,Second Striker,SS,-,US Palermo,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-mascara/profil/spieler/22085
Ternana Calcio,Igor Zaniolo,30,Italy,Centre-Forward,CF,-,FC Messina Peloro,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/igor-zaniolo/profil/spieler/19309
Ternana Calcio,Sergio Marcon,32,Italy,Goalkeeper,GK,-,Ancona Calcio,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/sergio-marcon/profil/spieler/16852
Ternana Calcio,Roberto D'Aversa,27,Italy,Central Midfield,CM,-,Robur Siena,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/roberto-daversa/profil/spieler/21685
Ternana Calcio,Alessandro Cibocchi,20,Italy,Left-Back,LB,-,AC Meda 1913,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alessandro-cibocchi/profil/spieler/21812
Ternana Calcio,Vincenzo Aurino,23,Italy,Centre-Forward,CF,-,FC Sporting Benevento,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-aurino/profil/spieler/21811
Ternana Calcio,Maurizio Caccavale,29,Italy,Centre-Back,CB,-,Delfino Pescara 1936,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/maurizio-caccavale/profil/spieler/22267
Ternana Calcio,Riccardo Gissi,23,Italy,Defensive Midfield,DM,-,AC Reggiana 1919,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/riccardo-gissi/profil/spieler/28867
Ternana Calcio,Filippo Breschi,27,Italy,Right Midfield,RM,-,AS Cittadella Padova,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/filippo-breschi/profil/spieler/102260
Ternana Calcio,Romeo Papini,20,Italy,Defensive Midfield,DM,-,Legnano AC,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/romeo-papini/profil/spieler/38651
Ternana Calcio,Andrea Tarozzi,29,Italy,Right-Back,RB,-,Como Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/andrea-tarozzi/profil/spieler/160179
Ternana Calcio,Andrea Sussi,29,Italy,Left-Back,LB,-,Ancona Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/andrea-sussi/profil/spieler/12565
Ternana Calcio,Nicky Rizzo,24,Australia,Left Midfield,LM,-,AC Prato,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/nicky-rizzo/profil/spieler/45695
Ternana Calcio,Rocco Giannone,19,Italy,Defensive Midfield,DM,-,Cisco Roma,Italy,loan transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/rocco-giannone/profil/spieler/21819
Ternana Calcio,Fabio Vecchiarelli,18,Italy,Goalkeeper,GK,-,,Without Club,-,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/fabio-vecchiarelli/profil/spieler/453549
Ternana Calcio,Tomás Guzmán,21,Paraguay,Attacking Midfield,AM,-,Juventus FC,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/tomas-guzman/profil/spieler/19228
Ternana Calcio,Mario Frick,28,Liechtenstein,Centre-Forward,CF,-,Hellas Verona,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/mario-frick/profil/spieler/21755
Como Calcio,Vedin Music,30,Bosnia-Herzegovina,Left-Back,LB,-,Modena FC,Italy,£2.70m,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/vedin-music/profil/spieler/17148
Como Calcio,Stjepan Tomas,27,Croatia,Centre-Back,CB,-,Fenerbahce SK,Turkey,Loan fee:£900Th.,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/stjepan-tomas/profil/spieler/13937
Como Calcio,Benoît Cauet,34,France,Central Midfield,CM,-,SC Bastia,France,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/benoit-cauet/profil/spieler/15882
Como Calcio,Nicola Amoruso,28,Italy,Centre-Forward,CF,-,Modena FC,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/nicola-amoruso/profil/spieler/4150
Como Calcio,Nicola Caccia,33,Italy,Centre-Forward,CF,-,Genoa CFC,Italy,free transfer,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/nicola-caccia/profil/spieler/21912
Como Calcio,Juarez,29,Brazil,Right-Back,RB,-,Bologna FC 1909,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/juarez/profil/spieler/28012
Como Calcio,Niccolò Guzzo,20,Italy,Right-Back,RB,-,FC Messina Peloro,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/niccolo-guzzo/profil/spieler/173609
Como Calcio,Alex Brunner,29,Italy,Goalkeeper,GK,-,Ternana Calcio,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/alex-brunner/profil/spieler/102530
Como Calcio,Luigi Anaclerio,22,Italy,attack,attack,-,Treviso FBC 1993,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/luigi-anaclerio/profil/spieler/22322
Como Calcio,Jorge Serna,23,Colombia,Centre-Forward,CF,-,Atlético Nacional,Colombia,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/jorge-serna/profil/spieler/90695
Como Calcio,Anderson,20,Brazil,Left-Back,LB,-,Calcio Padova,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/anderson/profil/spieler/34335
Como Calcio,Daniele Gregori,27,Italy,Right-Back,RB,-,Genoa CFC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/daniele-gregori/profil/spieler/28853
Como Calcio,Benny Carbone,31,Italy,Second Striker,SS,-,AC Parma,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/benny-carbone/profil/spieler/3389
Como Calcio,Cristian Stellini,29,Italy,Left-Back,LB,-,Modena FC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/cristian-stellini/profil/spieler/22213
Como Calcio,Roberto Colacone,29,Italy,Second Striker,SS,-,Genoa CFC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/roberto-colacone/profil/spieler/22312
Como Calcio,Sasa Bjelanovic,24,Croatia,Centre-Forward,CF,-,AC Perugia,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/sasa-bjelanovic/profil/spieler/22187
Como Calcio,Marco Rossi,25,Italy,Right Midfield,RM,-,Genoa CFC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/marco-rossi/profil/spieler/21955
Como Calcio,Riccardo Allegretti,25,Italy,Central Midfield,CM,-,Modena FC,Italy,?,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/riccardo-allegretti/profil/spieler/17143
Como Calcio,Fabio Pecchia,29,Italy,Right Midfield,RM,-,Bologna FC 1909,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/fabio-pecchia/profil/spieler/16871
Como Calcio,Jonatan Binotto,28,Italy,Right Winger,RW,-,FC Internazionale,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/jonatan-binotto/profil/spieler/28009
Como Calcio,Stjepan Tomas,27,Croatia,Centre-Back,CB,-,Vicenza Calcio,Italy,"End of loanJun 30, 2003",Out,2003,s,serie-b,https://www.transfermarkt.co.uk/stjepan-tomas/profil/spieler/13937
Atalanta BC,Ousmane Dabo,26,France,Defensive Midfield,DM,-,SS Lazio,Italy,£7.99m,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/ousmane-dabo/profil/spieler/3904
Atalanta BC,Luciano Zauri,25,Italy,Right-Back,RB,-,SS Lazio,Italy,£5.36m,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/luciano-zauri/profil/spieler/6832
Atalanta BC,Luigi Sala,29,Italy,Centre-Back,CB,-,Chievo Verona,Italy,Loan fee:£450Th.,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/luigi-sala/profil/spieler/6254
Atalanta BC,Apostolos Liolidis,25,Greece,Right Winger,RW,-,Panionios Athens,Greece,£225Th.,Out,2003,s,serie-b,https://www.transfermarkt.co.uk/apostolos-liolidis/profil/spieler/12870
